	TCGA.A6.2675	TCGA.A6.4105	TCGA.A6.5656	TCGA.A6.5657	TCGA.A6.5659	TCGA.A6.5660	TCGA.A6.5661	TCGA.A6.5662	TCGA.A6.5664	TCGA.A6.5665	TCGA.A6.5666	TCGA.A6.5667	TCGA.A6.6137	TCGA.A6.6138	TCGA.A6.6140	TCGA.A6.6141	TCGA.A6.6142	TCGA.A6.6648	TCGA.A6.6649	TCGA.A6.6650	TCGA.A6.6651	TCGA.A6.6652	TCGA.A6.6653	TCGA.A6.6654	TCGA.A6.6780	TCGA.A6.6781	TCGA.A6.6782	TCGA.AA.3489	TCGA.AA.3496	TCGA.AA.3511	TCGA.AA.3655	TCGA.AA.3660	TCGA.AA.3662	TCGA.AA.3663	TCGA.AA.3697	TCGA.AA.3712	TCGA.AA.3713	TCGA.AD.5900	TCGA.AD.6548	TCGA.AD.6888	TCGA.AD.6889	TCGA.AD.6890	TCGA.AD.6895	TCGA.AD.6899	TCGA.AD.6901	TCGA.AD.6963	TCGA.AD.6964	TCGA.AD.6965	TCGA.AM.5820	TCGA.AM.5821	TCGA.AU.3779	TCGA.AU.6004	TCGA.AY.5543	TCGA.AY.6196	TCGA.AY.6197	TCGA.AY.6386	TCGA.AZ.4323	TCGA.AZ.4616	TCGA.AZ.5403	TCGA.AZ.5407	TCGA.AZ.6598	TCGA.AZ.6599	TCGA.AZ.6600	TCGA.AZ.6601	TCGA.AZ.6603	TCGA.AZ.6605	TCGA.AZ.6606	TCGA.AZ.6607	TCGA.AZ.6608	TCGA.CA.5254	TCGA.CA.5255	TCGA.CA.5796	TCGA.CA.5797	TCGA.CA.6715	TCGA.CA.6716	TCGA.CA.6717	TCGA.CA.6718	TCGA.CA.6719	TCGA.CK.4947	TCGA.CK.4948	TCGA.CK.4950	TCGA.CK.4952	TCGA.CK.5912	TCGA.CK.5913	TCGA.CK.5914	TCGA.CK.5915	TCGA.CK.5916	TCGA.CK.6746	TCGA.CK.6747	TCGA.CK.6748	TCGA.CK.6751	TCGA.CM.4743	TCGA.CM.4751	TCGA.CM.5344	TCGA.CM.5348	TCGA.CM.5349	TCGA.CM.5860	TCGA.CM.5861	TCGA.CM.5862	TCGA.CM.5863	TCGA.CM.5864	TCGA.CM.5868	TCGA.CM.6161	TCGA.CM.6162	TCGA.CM.6163	TCGA.CM.6164	TCGA.CM.6165	TCGA.CM.6166	TCGA.CM.6167	TCGA.CM.6168	TCGA.CM.6169	TCGA.CM.6170	TCGA.CM.6171	TCGA.CM.6172	TCGA.CM.6674	TCGA.CM.6675	TCGA.CM.6676	TCGA.CM.6677	TCGA.CM.6678	TCGA.CM.6679	TCGA.CM.6680	TCGA.D5.5537	TCGA.D5.5538	TCGA.D5.5539	TCGA.D5.5540	TCGA.D5.5541	TCGA.D5.6529	TCGA.D5.6530	TCGA.D5.6531	TCGA.D5.6532	TCGA.D5.6533	TCGA.D5.6534	TCGA.D5.6535	TCGA.D5.6536	TCGA.D5.6537	TCGA.D5.6538	TCGA.D5.6539	TCGA.D5.6540	TCGA.D5.6541	TCGA.D5.6898	TCGA.D5.6920	TCGA.D5.6922	TCGA.D5.6923	TCGA.D5.6924	TCGA.D5.6926	TCGA.D5.6927	TCGA.D5.6928	TCGA.D5.6929	TCGA.D5.6930	TCGA.D5.6931	TCGA.D5.6932	TCGA.D5.7000	TCGA.DM.A0X9	TCGA.DM.A0XD	TCGA.DM.A0XF	TCGA.DM.A1D0	TCGA.DM.A1D4	TCGA.DM.A1D6	TCGA.DM.A1D7	TCGA.DM.A1D8	TCGA.DM.A1D9	TCGA.DM.A1DA	TCGA.DM.A1DB	TCGA.DM.A1HA	TCGA.DM.A1HB	TCGA.DM.A280	TCGA.DM.A282	TCGA.DM.A285	TCGA.DM.A288	TCGA.DM.A28A	TCGA.DM.A28C	TCGA.DM.A28E	TCGA.DM.A28F	TCGA.DM.A28G	TCGA.DM.A28H	TCGA.DM.A28K	TCGA.DM.A28M	TCGA.F4.6459	TCGA.F4.6460	TCGA.F4.6461	TCGA.F4.6463	TCGA.F4.6569	TCGA.F4.6570	TCGA.F4.6703	TCGA.F4.6704	TCGA.F4.6805	TCGA.F4.6806	TCGA.F4.6807	TCGA.F4.6808	TCGA.F4.6809	TCGA.F4.6854	TCGA.F4.6855	TCGA.F4.6856	TCGA.G4.6293	TCGA.G4.6294	TCGA.G4.6295	TCGA.G4.6297	TCGA.G4.6298	TCGA.G4.6299	TCGA.G4.6302	TCGA.G4.6303	TCGA.G4.6304	TCGA.G4.6306	TCGA.G4.6307	TCGA.G4.6309	TCGA.G4.6310	TCGA.G4.6311	TCGA.G4.6314	TCGA.G4.6315	TCGA.G4.6317	TCGA.G4.6320	TCGA.G4.6321	TCGA.G4.6322	TCGA.G4.6323	TCGA.G4.6586	TCGA.G4.6588	TCGA.G4.6625	TCGA.G4.6626	TCGA.G4.6627	TCGA.G4.6628
hsa-mir-144	-0.215324032	0.760770652	-0.952789906	0.544775714	0.284676445	-0.957126169	0.912758007	-1.560147224	0.237817074	1.642873253	0.777784995	-0.504193346	0.646520092	0.463996561	1.631917301	-0.651855107	1.253853081	1.718559378	-0.200978094	-0.310573482	-1.852670372	-0.00377895	1.583473091	-1.676541067	0.159910388	0.669312968	1.100390536	-0.892064029	-0.830505216	-0.568484794	1.154398992	-0.492930555	-0.531019546	0.77528973	0.22560108	0.702751533	0.60866355	-0.103564526	-0.519644081	0.85275665	0.864982707	0.14494527	-0.20688756	0.486653611	0.423472785	1.229062238	-2.482789217	-0.47923704	-0.350268872	1.599770378	-0.100674485	-0.488715818	2.10110875	2.882885081	3.30146669	0.096863677	-0.682364795	-0.246118963	0.244148223	1.111358584	-0.783607555	-0.694753445	-0.551380659	-0.790014727	-1.254559527	-0.872467451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-145	-0.223571714	-1.579720598	3.490526604	0.918658278	0.753286717	-0.724643012	-0.956136267	0.250082964	3.373261534	-1.453387305	-1.683775434	1.301575946	0.026543731	0.541884939	-0.180008483	1.574929926	1.025473424	-0.568422315	1.068879208	-0.425992599	1.259872979	0.809982889	-0.507568762	1.246053497	-1.796053206	0.08110504	0.476087014	-0.705655844	-0.513277683	-0.168110728	-1.620195653	-1.55128422	-1.918968811	-2.134155765	-1.842147265	-0.370438499	-1.26654649	1.161340572	0.937176983	0.290073085	-1.67289918	0.295956817	0.877557899	0.296465644	0.179323855	0.319152735	0.129588978	-0.070651251	1.175961401	-1.44609562	-1.404510638	0.04874944	-1.375259968	0.216548676	-1.682072777	-0.487740735	1.404029392	0.466575164	0.268567865	-1.270476628	-0.683508362	-0.022669494	-0.09753041	0.784440579	0.85562621	0.399991667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1468	0.086692029	0.863640387	2.981534807	0.692866682	2.192372486	0.799068934	0.627932619	-1.256757458	0.308375144	1.078912168	1.356243378	-1.225813605	0.458845652	-0.133094315	0.514626377	-0.567711882	-0.69469871	-0.119063233	-0.228643375	0.015863766	-1.23039659	0.227328701	0.607473732	-1.041456582	0.910984174	0.075212789	0.47690763	-0.561355256	0.749651628	0.292653819	0.434563539	0.842223619	1.71540252	1.073792562	0.44300951	2.783659879	-0.160503334	-1.641904516	-0.655898701	0.10847561	-0.471710112	0.147077266	-0.635815218	0.863244705	0.459860834	0.179144616	-0.539463752	1.102342226	0.726725359	2.336194743	1.030279202	-1.945042327	1.689290109	0.073979952	-0.415435866	-0.738767108	0.361859203	-1.767386762	-0.471594964	0.891320219	0.287310203	-0.465719505	0.30578316	-0.112584854	0.343069011	-0.17381989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-146a	-0.919171568	-0.008076378	-0.73875097	-0.685577971	-1.490741497	0.023911537	1.702837228	-0.832208195	-0.189266608	1.962853202	-0.773873579	-1.613854357	1.081362894	1.453403881	1.948864378	1.748849593	-1.092481993	0.390862746	-0.750552049	0.023717408	-2.117650665	-0.793960927	0.355852884	-1.01288532	0.571237541	0.513739586	-1.215035324	-0.260873653	1.227306554	-0.733475527	0.27396296	-0.470527281	-0.195299289	-0.090485876	-0.5340507	-0.828037812	-0.868170265	-0.57116927	-0.495289162	1.192691432	1.067787832	0.070162465	-0.337517241	0.710358907	-1.052018885	1.190808086	0.253975611	-2.164886934	-2.508314279	1.390864341	1.625808194	0.855837857	2.317859243	0.174632295	1.221316074	1.077625053	0.463559966	-0.304586446	-0.653067551	1.214378239	0.782473656	0.244494969	-0.391374539	0.361374043	-0.770700048	-0.381466045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-146b	0.239675879	0.28034034	-0.526070851	-0.73096984	-0.868266641	-0.407718499	0.846478703	-1.794138832	-0.056733922	0.359094488	-0.949457517	-1.598095626	-0.05029297	0.760637263	-0.595500591	0.337386827	-1.023482745	-0.428720707	-0.913282484	-2.004345445	-1.487384613	-0.493722169	0.02008316	-0.184684264	2.973758911	1.373990601	-0.712422971	1.355331212	0.491794421	-0.421968335	0.691005949	-0.451605932	0.633129047	0.587435412	0.128272685	0.994906563	0.721143656	0.852780827	0.321829232	-0.164200396	-1.643537065	0.609247797	0.80170971	-0.030059365	1.008593125	1.785115116	1.730023261	-0.917302483	-0.58694245	2.097800846	0.525858376	1.861084954	0.263224858	1.509057327	0.427264567	0.461265492	-0.656857762	0.950841019	0.461606249	0.155919775	1.051337945	-1.45783753	-0.181447272	1.960796132	-1.000219137	0.209802488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-147	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	-0.15113372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-147b	0.256059189	0.170730225	-0.798012066	-0.804358252	-2.081861353	0.241507291	0.080947426	-2.081861353	-2.081861353	0.491561141	-1.209817619	-0.376417794	1.602230719	-0.581323827	1.932749703	1.350085056	-0.458679364	1.563396202	0.015460425	1.242208069	-2.014343824	-0.207501092	1.507610331	-0.80005531	1.912922712	-0.509705333	-0.526234775	-1.539391249	0.960253458	-0.023578569	0.772146555	0.194964473	-0.173637763	0.269128602	-0.615203113	0.687065481	0.435780806	-1.390216194	0.983481147	0.715801354	0.129856143	1.621303751	-1.499414145	0.797810264	-0.907707311	1.112894962	0.70994447	0.509555514	-1.642868003	-0.575622617	1.278971609	-0.602664113	0.196300951	-0.987526336	1.53693724	1.401358688	-0.98603327	0.22874924	-0.483588651	1.15973647	0.154568483	-0.018281849	0.337599414	0.614898547	0.048828281	0.306848634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-148a	-0.922264874	1.136508522	-1.087419924	-2.026941112	-0.149681361	-0.156285314	-0.178574363	-1.572166013	-1.75745919	0.301607336	0.507387639	-2.210569761	0.671740125	1.051470107	1.326525641	1.321478284	-0.748798612	1.196901523	0.283060693	0.840409174	-1.803592694	0.594173776	0.289819098	-1.962290862	0.107075693	-0.462916732	-0.234146194	0.195278862	0.896906153	1.436859176	1.372570617	0.709746103	0.450259924	1.17411686	0.822278358	0.2953652	0.36533118	-1.75736761	-0.429029928	1.027242265	0.041223304	0.148090573	-2.178299168	0.446409712	-1.035358565	-0.102968873	0.090784044	-0.806597931	-1.798677618	-0.545247394	1.184792575	-1.078963486	1.624425761	-0.456230029	0.084967651	0.66345954	-0.080825781	-1.454055277	-1.446229389	1.380496232	1.338461602	1.913608049	0.342495845	-0.81275085	0.119768291	-0.046588009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-148b	-0.166199071	-0.029957883	-0.957172953	-1.261122032	-0.270677314	0.126648248	0.637659649	0.495774635	-1.214725485	0.226508316	0.66398473	-0.815314484	1.248822462	0.59035058	0.776145509	0.149586201	-0.22459641	0.719349518	0.054592398	1.117145349	-2.41621812	1.615570684	0.769097805	-1.953100184	2.068965135	0.649602828	-0.575739562	-0.344431358	0.423322074	0.817098835	0.25124959	0.239745024	0.781345385	1.393858295	0.180736492	-0.284949011	1.578242022	-0.527269053	-0.24453994	-0.938044353	-0.510168366	-1.203010484	-1.319895694	-0.797973125	-1.83383211	-0.59044983	-0.270785952	-1.278969073	-1.038946168	1.351403275	0.989626358	-0.382536639	0.284560107	0.157531341	0.443815806	0.676630481	-0.93270991	-0.579233215	-0.881315255	0.301342616	1.978370716	0.511395368	0.129322958	-0.007822753	0.120878809	-0.872272514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-149	0.13647125	-1.09394687	2.705509665	-0.338358526	0.006734233	0.369077076	-1.711318068	-1.016895994	4.313350546	-0.463202954	-1.560364075	0.483983153	-0.592314274	-0.775216603	0.424481485	1.103713486	1.326594381	-0.348798	-0.351175008	-0.619560083	-0.294996146	1.986779055	0.354962966	-0.377025047	-0.035175208	0.838380518	0.87859394	-0.73804935	-0.018223229	-0.525941936	-1.154320826	-0.687047183	-1.178750338	0.36875213	-1.938272347	-0.128625242	-1.858768798	-0.205570685	-0.958367979	4.159293265	-0.401589853	1.185457688	0.007715612	0.425322499	0.526577007	0.424600556	0.129860811	0.822593717	-0.283384493	-0.843836496	0.309480954	-1.580546245	-0.185473863	0.560974652	-0.910336054	0.471966388	2.762688703	0.010782886	-0.993786012	-1.867154695	0.95389051	-0.363238134	-0.881305316	-0.893338697	0.579405151	-0.225642578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-150	-0.424759215	0.305176088	0.919929955	1.530341639	-0.799433989	-0.534463135	0.109146166	-1.326310363	3.1307683	1.070730567	-1.221409664	-1.236532562	1.619960462	0.662456075	0.415728294	2.193862802	-0.71848856	0.269595482	0.322394941	-0.424961989	0.547059834	-1.107069895	-0.807871765	1.48553747	0.595314406	0.154491617	0.205942632	2.018330368	-0.170322793	-0.660219631	-0.414940326	-0.001166505	0.59094351	-0.92732131	-0.171534001	-0.72962536	0.58673184	0.504916379	0.242967891	0.904327464	-1.660679917	0.386603072	0.882059583	0.164194612	0.530648401	1.756333395	1.345186644	-0.31150255	-1.715895528	-0.305461656	0.833415552	0.455991533	0.878842563	1.703506473	0.485637114	0.92233721	2.319590056	-0.677308712	-1.011367558	0.19387316	0.527490972	0.08655961	0.910670158	1.251110159	-0.506831366	0.595169647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-151	-0.415348766	-0.029074547	1.836762148	-1.08647524	-0.396926597	1.234718057	-0.390779344	-0.866769851	0.759907568	-0.422116576	1.253345184	-0.669130083	0.831817843	-0.665182059	1.644264067	-0.523938822	0.90760513	1.009935116	-0.776112194	0.74109621	-2.357319619	0.6243728	0.344696641	-1.480767851	1.044116449	-0.47148219	-0.009160387	-0.493181681	-0.82299398	0.375840106	0.150258997	1.252870188	2.25071369	1.66516735	1.098705609	0.810448728	0.612682624	-0.975535385	0.163033582	-0.017370006	-0.521855678	-1.049113367	-0.837814914	-0.209197061	-0.385713303	-0.413004652	-1.324480123	0.422782486	-0.76428185	0.7181487	0.32880495	-0.016145669	0.198513467	-0.736736976	1.218009301	-0.230156337	-1.713525867	-0.330425155	-0.842857677	1.071627885	1.321458317	-0.004867797	0.345141413	-0.58729896	0.342042008	0.039714902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-152	1.032063942	-0.291842616	-1.06224542	-0.361443443	-0.631521221	0.000109511	-0.556853465	-1.048498476	0.659020659	-1.317658721	-1.025248491	-0.796635426	-0.559731626	-0.453006111	-0.941350629	2.253057064	1.501924497	-0.236651681	-0.432603354	-0.74088331	-0.290051459	1.159499769	-0.881696945	0.146950929	-0.727021105	1.873752968	1.528298954	1.629698488	-0.09486654	0.886233603	0.309587398	0.967935784	-0.450896424	-1.654834628	-1.303512604	0.289394031	-1.067014635	-0.437627684	0.455589231	-2.035275432	-1.832154996	-0.362092924	-0.019766863	-0.696094167	1.075757063	0.747519757	0.693438329	-0.486451765	-1.181553643	-0.260719091	0.800052671	0.111015172	-1.704264109	2.432460516	-2.297651466	-0.090735526	-0.084093304	-0.162472791	0.473933116	-1.185792559	-0.529759912	-0.925268766	0.766668185	0.731835323	0.773687569	1.181297437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-153-1	0.239793758	-0.909024753	-1.442419005	-0.845712992	-1.130905353	-0.699934289	0.645821924	0.299126508	-0.290294573	-0.42023786	-1.075278377	-0.01639413	0.330124299	1.128581026	2.118002344	-0.271733354	-1.268821083	-0.021552836	0.247959077	-0.265061751	-1.442419005	0.806991727	0.474583838	-0.421280339	-1.442419005	0.7439401	-0.175420697	-0.535188002	0.149246727	0.78315659	-0.828905927	0.325939115	0.038035118	-0.885418772	0.778034579	-0.132192941	-0.457775013	0.284720331	-0.790667748	3.278384078	-0.649965844	-0.706690914	-0.132202307	-1.140806594	-0.760452693	0.888888981	-0.914104091	-1.157061946	-1.033565681	1.859587035	-0.48161782	-0.784018658	-0.755922548	1.016711683	-0.912277343	-0.960208955	0.012148168	-0.819974257	0.421481115	-0.888219425	1.647434458	0.940924292	0.434638746	-0.047612997	0.520542975	0.076381901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-153-2	0.364813035	0.407918647	-1.748253996	-0.842599711	-0.565672654	-0.575909917	0.597829836	-0.33165129	-2.335044438	0.241754728	-0.960473129	-0.515794822	0.59817847	0.8207984	1.515947674	-0.774252072	-1.12121009	0.416980635	1.286625108	-0.546053186	-1.313383336	0.213235675	1.106913957	-0.751610854	-0.207991553	1.582558325	-0.159692295	-1.12248374	0.225511476	1.10994817	0.44972983	-0.109844733	0.340666332	-0.933524393	0.904321928	0.028811431	-0.021038108	0.164851076	-0.84649974	1.570049421	0.103913623	-0.429628211	-0.546466707	-0.435273689	-1.171718707	0.295698196	-1.020184211	-0.824717517	-1.627218396	2.070551163	-0.145558739	-1.732413877	-0.355157516	0.69724833	0.031792624	-1.12715927	0.089237325	-0.203093965	0.012023206	-0.507379225	1.643385959	1.349102076	0.820410616	0.652895641	0.267758528	0.427149181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
